id,documentIde,actualFileRef,originalFileRef,pageNo,name,tenantId,productId,preflightStatus,previewRef,mediaBox_x,mediaBox_y,mediaBox_width,mediaBox_hight,trimBox_x,trimBox_y,trimBox_width,trimBox_hight,colors_0_name,colors_0_overprint,colors_0_purpose,colors_0_opacity,colors_0_density,status,NumberPages,date,colors_1_name,colors_1_overprint,colors_1_purpose,colors_1_opacity,colors_1_density,colors_2_name,colors_2_overprint,colors_2_purpose,colors_2_opacity,colors_2_density,colors_3_name,colors_3_overprint,colors_3_purpose,colors_3_opacity,colors_3_density,colors_4_name,colors_4_cmyk_c,colors_4_cmyk_m,colors_4_cmyk_y,colors_4_cmyk_k,colors_4_overprint,colors_4_purpose,colors_4_opactiy,colors_4_density,bildanteil_in_%,falzkanten,dateigröße,seitenverhältnisse,output_intent,anzahl_pantonfarben,seiten_anzahl,target_format,target_druckseiten,target_papiertyp,target_typ
872g9sz0990qh224qdn38s3v,p06z22f5-30d2-7046-ir75-849v7d6481e9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/724m7a90-m227-95sn-4f8r-n235uc5c2989/content/724m7a90-m227-95sn-4f8r-n235uc5c2989,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/724m7a90-m227-95sn-4f8r-n235uc5c2989/content/724m7a90-m227-95sn-4f8r-n235uc5c2989,2,lgreerl.pdf,78223s39-7b30-2372-3x75-h80l0187lt71,26410h08-f890-2ii6-ut2b-eka6743k63st,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/v88wbq37-h4y4-9281-57b3-499609o6x345/thumbs/v88wbq37-h4y4-9281-57b3-499609o6x345,0.0,0.0,148,105,15.1,41.17,137,95,Black,Unspecified,PRINTING,TRANSPARENT,0.86,PREFLIGHT_OK,2,2015-07-12 13:12:26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MLS,0.01,0.06,0.03,0.0,Unchanged,LACK,OPAQUE,0.54,47,0,2.9,1.4,F47,0.96,1,Freies_Format,Einseitig,angestrichen_altes_Profil,etikett
235m3jr8827ap589dft53h8n,b43i77e6-62r1-8051-lt10-505v3g2541o5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/386q8x80-y167-23jh-2v8m-l160bf1i3437/content/386q8x80-y167-23jh-2v8m-l160bf1i3437,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/386q8x80-y167-23jh-2v8m-l160bf1i3437/content/386q8x80-y167-23jh-2v8m-l160bf1i3437,2,zmelbym.pdf,55677i93-0i80-1688-7a78-p17e2442fy23,05871z82-e645-4qm3-sg8h-sry0993t57pm,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/c14bew17-z0u6-9866-11p9-211312m1t519/thumbs/c14bew17-z0u6-9866-11p9-211312m1t519,0.0,0.0,33,175,20.1,41.17,21,159,Cyan,Unchanged,LINE,OPAQUE,0.95,PREFLIGHT_OK,1,2021-09-13 10:08:03,Magenta,Unchanged,PRINTING,NORMAL,0.49,Yellow,Unchanged,LACK,UNSPECIFIED,0.75,Black,Unspecified,LINE,UNSPECIFIED,0.97,Navi,0.04,0.03,0.1,0.0,Unspecified,PRINTING,UNSPECIFIED,0.21,47,0,2.82,5.3,F39,0.52,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
033j3rl5317nk798vvq66h1m,h70r54a7-01c4-9130-ul01-199v5w4081e9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/909l5q62-q405-46kf-5t8o-d381gm9y6074/content/909l5q62-q405-46kf-5t8o-d381gm9y6074,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/909l5q62-q405-46kf-5t8o-d381gm9y6074/content/909l5q62-q405-46kf-5t8o-d381gm9y6074,2,cbartolomeon.pdf,32944k94-1d87-9223-7k39-j34x5292nv04,51378p49-m956-9at5-ac4f-oeo7477c95ku,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/a18fuz05-x0e1-8428-64c2-437729m5p601/thumbs/a18fuz05-x0e1-8428-64c2-437729m5p601,0.0,0.0,200,153,20.1,32.1,185,142,Black,Knockout,LACK,OPAQUE,0.07,PREFLIGHT_OK,1,2015-11-25 18:23:19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VarGlos,0.09,0.03,0.1,0.0,Knockout,LACK,TRANSPARENT,0.89,55,0,2.46,1.3,F39,0.22,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
009m3qt5471zv977ftl93a8t,s19j57g5-16r5-4164-oi24-091p7v9812a2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/203b6z17-x956-23zd-2m7m-w838jt5a3633/content/203b6z17-x956-23zd-2m7m-w838jt5a3633,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/203b6z17-x956-23zd-2m7m-w838jt5a3633/content/203b6z17-x956-23zd-2m7m-w838jt5a3633,2,cjaunceyo.pdf,58109a24-8x48-9822-1z12-d08e2052pa18,23192t82-i549-4lz5-to9u-bck7365g13ah,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/d68qcu44-e4o2-9226-57b9-859075e3q711/thumbs/d68qcu44-e4o2-9226-57b9-859075e3q711,0.0,0.0,138,202,15.1,32.1,127,192,Cyan,Unspecified,LINE,TRANSPARENT,0.71,PREFLIGHT_OK,1,2019-09-30 02:26:33,Magenta,Knockout,PRINTING,OPAQUE,0.35,Yellow,Unchanged,PRINTING,UNSPECIFIED,0.09,Black,Overprint,LACK,OPAQUE,0.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,0,2.44,1.5,undefinde,0.94,1,Freies_Format,Einseitig,angestrichen_neues_Profil,etikett
986r8cb0500re891qvv63v3u,n15r91p9-36q5-0076-qd04-946p9c2681o2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/287h4k05-o604-22gj-4c4y-t266ja2o5212/content/287h4k05-o604-22gj-4c4y-t266ja2o5212,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/287h4k05-o604-22gj-4c4y-t266ja2o5212/content/287h4k05-o604-22gj-4c4y-t266ja2o5212,1,cesleyp.pdf,83390m11-8n55-7292-5h57-j12o1741ap96,03657s71-c296-9ys2-hu4c-lmo7214a46kb,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/c37dkq68-b7n5-1008-30s9-696309m2e423/thumbs/c37dkq68-b7n5-1008-30s9-696309m2e423,0.0,0.0,148,105,20.1,41.17,135,95,Black,Unchanged,PRINTING,TRANSPARENT,0.03,PREFLIGHT_OK,1,2021-12-17 10:47:59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38,0,2.79,1.4,F39,0.16,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
155k7uo7535wg189cnn05a7t,i69c94t4-39u0-9928-la72-105e7y9072l5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/337u5i94-w596-13tu-4e1e-d028gi6m6232/content/337u5i94-w596-13tu-4e1e-d028gi6m6232,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/337u5i94-w596-13tu-4e1e-d028gi6m6232/content/337u5i94-w596-13tu-4e1e-d028gi6m6232,1,nscotchbourougeq.pdf,68717i93-5m71-3906-4a49-j88x5140nt26,28204r51-y113-9xz4-ej2y-mua3146x99bf,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/u36swr98-w0x1-9534-33b6-486473c7a455/thumbs/u36swr98-w0x1-9534-33b6-486473c7a455,0.0,0.0,210,153,20.1,41.17,200,138,Cyan,Unchanged,PRINTING,OPAQUE,0.56,PREFLIGHT_OK,2,2018-09-21 19:16:16,Magenta,Unchanged,LACK,NORMAL,0.22,Yellow,Knockout,LACK,OPAQUE,0.45,Black,Overprint,PRINTING,OPAQUE,0.2,VarGlos,0.03,0.05,0.02,0.0,Overprint,LACK,TRANSPARENT,0.22,53,0,2.2,1.4,F39,0.46,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
380g9wt7876rh044omp63i6q,z55y24j2-43a3-0936-be55-455j0o3795e8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/983b5d76-g873-12zt-3z4l-f912cu3t2777/content/983b5d76-g873-12zt-3z4l-f912cu3t2777,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/983b5d76-g873-12zt-3z4l-f912cu3t2777/content/983b5d76-g873-12zt-3z4l-f912cu3t2777,1,apikenr.pdf,98912w96-1c10-8599-4r11-b15j4709lf23,53086p72-s869-2lz8-ze8v-zbd7294t20uc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/d46pab29-v8e1-1934-51o7-203930u8k377/thumbs/d46pab29-v8e1-1934-51o7-203930u8k377,0.0,0.0,49,105,15.1,32.1,38,89,Cyan,Knockout,LACK,NORMAL,0.72,PREFLIGHT_OK,2,2016-04-09 13:35:59,Magenta,Unchanged,LINE,NORMAL,0.25,Yellow,Overprint,LINE,NORMAL,0.67,Black,Knockout,LINE,TRANSPARENT,0.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,0,2.95,2.1,F78,0.5,1,Freies_Format,Einseitig,angestrichen_altes_Profil,etikett
151q6hc7642gx835cpo62x5m,g93u10b4-96t6-1183-dk12-798h6o7667r7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/698f0r00-l201-31os-5o0c-g536ie6y3792/content/698f0r00-l201-31os-5o0c-g536ie6y3792,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/698f0r00-l201-31os-5o0c-g536ie6y3792/content/698f0r00-l201-31os-5o0c-g536ie6y3792,1,ngiraulds.pdf,43374w46-6g98-1180-9b23-w35k0913mg47,15912d54-n203-2hn7-ut2l-hmy7898m46yo,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/k29fmq11-c5z9-3325-76f3-667450o1w058/thumbs/k29fmq11-c5z9-3325-76f3-667450o1w058,0.0,0.0,187,104,15.1,32.1,177,89,Cyan,Overprint,LINE,OPAQUE,0.15,PREFLIGHT_OK,2,2018-05-10 16:52:27,Magenta,Knockout,LACK,UNSPECIFIED,0.42,Yellow,Overprint,LINE,UNSPECIFIED,0.6,Black,Overprint,LINE,TRANSPARENT,0.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38,0,2.7,1.8,F78,0.03,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
758t7yc3121tk118uyq66n2d,m18k01t8-80u3-4062-ij51-077w5g6262f1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/584x5d45-k318-74yx-9a8z-c599ze4l3515/content/584x5d45-k318-74yx-9a8z-c599ze4l3515,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/584x5d45-k318-74yx-9a8z-c599ze4l3515/content/584x5d45-k318-74yx-9a8z-c599ze4l3515,2,mhasleyt.pdf,53338f07-8n12-0388-5r84-h29o0420zf94,02698w05-z629-0vy5-bj1b-jwl7728r21ww,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/i59amc44-f8b2-6308-04c9-637195u1t338/thumbs/i59amc44-f8b2-6308-04c9-637195u1t338,0.0,0.0,33,104,15.1,32.1,18,88,Cyan,Knockout,LACK,UNSPECIFIED,0.08,PREFLIGHT_OK,2,2015-08-25 21:50:12,Magenta,Unchanged,PRINTING,TRANSPARENT,0.43,Yellow,Unspecified,PRINTING,TRANSPARENT,0.77,Black,Unchanged,PRINTING,NORMAL,0.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58,0,1,3.2,F78,0.66,1,Freies_Format,Einseitig,angestrichen_neues_Profil,etikett
816f1un2626km920zap42j7o,z80y50l2-80u2-8942-iq03-917u2c8354t7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/102k2p51-v390-77ph-7s1v-k688qb3d5056/content/102k2p51-v390-77ph-7s1v-k688qb3d5056,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/102k2p51-v390-77ph-7s1v-k688qb3d5056/content/102k2p51-v390-77ph-7s1v-k688qb3d5056,1,asmurfitu.pdf,45470m66-9i49-1092-6x89-m45o9797vc75,77545k43-l473-4ge5-fo6x-ccm0708r90yo,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/z98shr74-r5l9-3081-15g3-774371v6g259/thumbs/z98shr74-r5l9-3081-15g3-774371v6g259,0.0,0.0,200,153,20.1,32.1,184,137,Black,Overprint,LACK,OPAQUE,0.47,PREFLIGHT_OK,2,2018-05-13 03:04:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,0,2.21,1.3,F39,0.16,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
913g5oz9657em922htg99u0s,u00s86r3-54g0-5557-wo06-185b3q5500a2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/822z9r39-f945-15xu-9h0e-q305sh8t1103/content/822z9r39-f945-15xu-9h0e-q305sh8t1103,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/822z9r39-f945-15xu-9h0e-q305sh8t1103/content/822z9r39-f945-15xu-9h0e-q305sh8t1103,2,dfoskinv.pdf,27748p79-9p11-8151-2c17-p24l1635za96,42064s27-f712-9rl2-yi3z-uui3202c71aj,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/v69hjd03-t2g0-0418-55e8-125802s5g066/thumbs/v69hjd03-t2g0-0418-55e8-125802s5g066,0.0,0.0,33,175,20.1,41.17,19,163,Cyan,Knockout,PRINTING,UNSPECIFIED,0.18,PREFLIGHT_OK,1,2015-10-22 17:20:56,Magenta,Overprint,LINE,NORMAL,0.96,Yellow,Unspecified,LACK,OPAQUE,0.92,Black,Unchanged,PRINTING,TRANSPARENT,0.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45,0,2.04,5.3,F39,0.38,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
355c6oh2685pw930ajn82h7u,o92i92i1-56j8-5076-kp63-226o2n7001y1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/076i0d49-x118-34iy-8j6a-x476jr1p4790/content/076i0d49-x118-34iy-8j6a-x476jr1p4790,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/076i0d49-x118-34iy-8j6a-x476jr1p4790/content/076i0d49-x118-34iy-8j6a-x476jr1p4790,1,dallwrightw.pdf,00648r87-8u73-8458-4c08-c87x5901az09,76038l66-y331-5vt8-uz3d-jma4270m96iw,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s83tut12-a7f1-6186-26o9-465797l4j137/thumbs/s83tut12-a7f1-6186-26o9-465797l4j137,0.0,0.0,148,105,20.1,32.1,135,89,Cyan,Unspecified,LACK,OPAQUE,0.13,PREFLIGHT_OK,1,2016-02-14 22:30:33,Magenta,Knockout,LACK,NORMAL,0.29,Yellow,Overprint,LACK,TRANSPARENT,0.16,Black,Unchanged,PRINTING,UNSPECIFIED,0.96,VarGlos,0.03,0.1,0.09,0.0,Unspecified,LACK,OPAQUE,0.35,65,0,2.37,1.4,F51,0.58,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
079b1cj6957ev956gzl52p9x,l80k77h2-31d0-3824-gy92-385u1y9228l0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/133b1r59-r021-26ig-0o0y-m972el8g1396/content/133b1r59-r021-26ig-0o0y-m972el8g1396,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/133b1r59-r021-26ig-0o0y-m972el8g1396/content/133b1r59-r021-26ig-0o0y-m972el8g1396,2,lduchamx.pdf,41844s42-6b86-5573-4l15-g58k7238mb11,74325y32-c585-8vu3-ga5w-dfl4218q94ya,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/u23nox71-y1a2-9804-13q9-907634u9g404/thumbs/u23nox71-y1a2-9804-13q9-907634u9g404,0.0,0.0,187,104,20.1,41.17,175,91,Black,Overprint,LINE,UNSPECIFIED,0.25,PREFLIGHT_OK,2,2015-04-12 00:50:16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,0,2.82,1.8,F39,0.11,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
098a5jz7795fa768xmy09u0r,d82s04p1-78b4-8845-tg58-090w5g4617l9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/142y5p95-p127-32zq-7m6v-g124fh1k2044/content/142y5p95-p127-32zq-7m6v-g124fh1k2044,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/142y5p95-p127-32zq-7m6v-g124fh1k2044/content/142y5p95-p127-32zq-7m6v-g124fh1k2044,2,pmariniy.pdf,03568c59-1v62-4491-2a07-f89v4384en83,95712n04-j875-0dn2-gd7s-zgd9411u99dq,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/b77xix71-x3q5-6829-72z1-889040q8m253/thumbs/b77xix71-x3q5-6829-72z1-889040q8m253,0.0,0.0,138,104,15.1,32.1,123,91,Black,Knockout,PRINTING,NORMAL,0.79,PREFLIGHT_OK,1,2018-09-23 22:40:04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24_Karat,0.08,0.07,0.07,0.0,Knockout,LINE,NORMAL,0.98,44,0,2.46,1.3,F78,0.28,1,Freies_Format,Einseitig,gestrichen_altes_Profil,etikett
081t0rp4303eh223nyv76u3v,s99g23j3-19k4-6752-sh97-255g9q6573l7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/933h8q91-e415-28ry-8y9y-o034jg9h1409/content/933h8q91-e415-28ry-8y9y-o034jg9h1409,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/933h8q91-e415-28ry-8y9y-o034jg9h1409/content/933h8q91-e415-28ry-8y9y-o034jg9h1409,2,lskaifz.pdf,06644c49-7f56-3092-0s87-l51b3105lt26,08685b23-j439-0yk5-dz5f-abo6953v06tf,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/m04rrr15-l0w1-4077-12a0-412216z8w287/thumbs/m04rrr15-l0w1-4077-12a0-412216z8w287,0.0,0.0,33,105,15.1,32.1,23,90,Black,Knockout,PRINTING,TRANSPARENT,0.0,PREFLIGHT_OK,1,2015-06-14 13:10:05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MLS,0.08,0.05,0.02,0.0,Overprint,PRINTING,NORMAL,0.09,53,0,2.67,3.2,F51,0.31,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
002v0ul9568qs684jks15j7j,u52g57y4-70k3-9630-jj19-969t2j1264c4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/059n2d83-g096-04qw-7s5l-y679ks8t1530/content/059n2d83-g096-04qw-7s5l-y679ks8t1530,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/059n2d83-g096-04qw-7s5l-y679ks8t1530/content/059n2d83-g096-04qw-7s5l-y679ks8t1530,2,oreedick10.pdf,75835o29-2w11-0165-7o50-j50i0066qt61,39121k45-p554-3rm6-ky3o-dzh3255i38fv,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/a35fsb12-s2h7-2063-42g6-421085v3q030/thumbs/a35fsb12-s2h7-2063-42g6-421085v3q030,0.0,0.0,49,153,15.1,41.17,38,139,Cyan,Unchanged,LACK,OPAQUE,0.28,PREFLIGHT_OK,1,2021-03-07 21:30:43,Magenta,Unspecified,LACK,NORMAL,0.96,Yellow,Overprint,LINE,UNSPECIFIED,0.99,Black,Unspecified,LINE,OPAQUE,0.15,VarGlos,0.02,0.05,0.03,0.0,Overprint,PRINTING,OPAQUE,0.29,60,0,2.35,3.1,F78,0.55,1,Freies_Format,Einseitig,angestrichen_neues_Profil,etikett
193y4im3556yc264zoo67r6r,w90h02t8-22t2-9470-jv35-865e2k7467b8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/078w0b13-p717-17tc-2c2m-o444za7i5785/content/078w0b13-p717-17tc-2c2m-o444za7i5785,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/078w0b13-p717-17tc-2c2m-o444za7i5785/content/078w0b13-p717-17tc-2c2m-o444za7i5785,2,bfrentz11.pdf,96452u20-0f22-8508-5k60-p29m3574jl16,38640m42-d719-4ro1-oa4i-uto4398b83ye,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/c77fxb34-b4u1-6037-95z2-739020u9f814/thumbs/c77fxb34-b4u1-6037-95z2-739020u9f814,0.0,0.0,49,104,15.1,32.1,36,91,Cyan,Unchanged,PRINTING,UNSPECIFIED,0.21,PREFLIGHT_OK,2,2021-08-06 14:26:01,Magenta,Overprint,LACK,UNSPECIFIED,0.6,Yellow,Knockout,PRINTING,OPAQUE,0.94,Black,Overprint,LACK,UNSPECIFIED,0.17,Mint,0.09,0.08,0.02,0.0,Unchanged,PRINTING,OPAQUE,0.94,48,0,2.17,2.1,F52,0.94,1,Freies_Format,Einseitig,angestrichen_neues_Profil,etikett
494m7lw3700tb312tmj46a9d,c45p37t8-41k4-7548-du75-141d6s3995t4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/391h0e09-j206-16gc-3u1g-d625yl7x2170/content/391h0e09-j206-16gc-3u1g-d625yl7x2170,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/391h0e09-j206-16gc-3u1g-d625yl7x2170/content/391h0e09-j206-16gc-3u1g-d625yl7x2170,2,esobtka12.pdf,98142j17-9n14-3146-0o05-m56e3816vl40,34129j90-v744-8se6-it7v-kaf4607h36as,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/h07wpk25-l7r7-7641-10q8-249107p8m876/thumbs/h07wpk25-l7r7-7641-10q8-249107p8m876,0.0,0.0,200,153,15.1,32.1,184,141,Black,Knockout,LINE,OPAQUE,0.08,PREFLIGHT_OK,1,2015-01-25 21:22:58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HD_Grau,0,0,0,302,Unchanged,LINE,TRANSPARENT,0.3,35,0,2.9,1.3,F51,0.76,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
414l7gp4965vh199vfa20s1q,d53g71e4-39w5-5983-ly15-312b0i7611d4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/177f8o16-u641-54ro-0q9z-c587dy4v2497/content/177f8o16-u641-54ro-0q9z-c587dy4v2497,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/177f8o16-u641-54ro-0q9z-c587dy4v2497/content/177f8o16-u641-54ro-0q9z-c587dy4v2497,2,fyurasov13.pdf,75120p86-0v86-3737-2e10-c44x5593ih19,35801w26-g556-0ck7-au2n-ono5559x42nz,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/v91xze77-d7t7-0349-63r7-459728v2l139/thumbs/v91xze77-d7t7-0349-63r7-459728v2l139,0.0,0.0,138,175,20.1,41.17,124,164,Cyan,Knockout,LACK,TRANSPARENT,0.73,PREFLIGHT_OK,1,2019-04-18 19:12:26,Magenta,Overprint,PRINTING,OPAQUE,0.02,Yellow,Overprint,LACK,OPAQUE,0.85,Black,Unchanged,LINE,UNSPECIFIED,0.35,100_MPH,0.04,0.05,0.1,0.0,Unchanged,PRINTING,OPAQUE,0.73,61,0,2.37,1.3,F78,0.98,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
380w2oi4714gs377bgg90q9q,j54h93p5-39b8-8061-it89-808j4r4861w0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/370b9x52-h080-63ow-1g6v-y804aq8w9620/content/370b9x52-h080-63ow-1g6v-y804aq8w9620,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/370b9x52-h080-63ow-1g6v-y804aq8w9620/content/370b9x52-h080-63ow-1g6v-y804aq8w9620,2,alints14.pdf,03649z20-1i15-2767-0f09-a16t0579kh19,04591q69-y089-6xw5-oo2v-uyf4629r49qk,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n71wce10-z1w7-0559-70u6-946927v1t267/thumbs/n71wce10-z1w7-0559-70u6-946927v1t267,0.0,0.0,187,104,20.1,41.17,173,88,Cyan,Unspecified,LINE,TRANSPARENT,0.16,PREFLIGHT_OK,2,2017-09-25 04:35:42,Magenta,Overprint,LACK,TRANSPARENT,0.67,Yellow,Knockout,LINE,TRANSPARENT,0.49,Black,Overprint,PRINTING,TRANSPARENT,0.89,24_Karat,0.04,0.02,0.09,0.0,Unspecified,LINE,UNSPECIFIED,0.37,43,0,2.94,1.8,F47,0.7,1,Freies_Format,Einseitig,angestrichen_altes_Profil,etikett
304v1yi5289sc952rbg55x7k,d84p52m3-63p1-4109-mc48-631u3b1351t9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/384o4j10-j623-33gn-6u3h-i147au0k4611/content/384o4j10-j623-33gn-6u3h-i147au0k4611,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/384o4j10-j623-33gn-6u3h-i147au0k4611/content/384o4j10-j623-33gn-6u3h-i147au0k4611,1,tlovick15.pdf,91197r30-8k64-9600-5g48-x84q1658oh17,40761h31-a104-0oo9-mp2e-ibh8429r89iw,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/d14gfk91-c2z3-0509-44x4-224147x0t584/thumbs/d14gfk91-c2z3-0509-44x4-224147x0t584,0.0,0.0,33,105,15.1,41.17,21,93,Cyan,Knockout,LACK,UNSPECIFIED,0.18,PREFLIGHT_OK,1,2016-01-18 15:00:19,Magenta,Knockout,LACK,TRANSPARENT,0.37,Yellow,Knockout,PRINTING,OPAQUE,0.65,Black,Unchanged,LACK,NORMAL,0.38,100_MPH,0.04,0.05,0.01,0.0,Knockout,LINE,UNSPECIFIED,0.49,65,0,2.12,3.2,F78,0.65,1,Freies_Format,Einseitig,gestrichen_neues_Profil,etikett
