id,documentIde,actualFileRef,originalFileRef,pageNo,name,tenantId,productId,preflightStatus,previewRef,mediaBox_x,mediaBox_y,mediaBox_width,mediaBox_hight,trimBox_x,trimBox_y,trimBox_width,trimBox_hight,colors_0_name,colors_0_overprint,colors_0_purpose,colors_0_opacity,colors_0_density,status,NumberPages,date,colors_1_name,colors_1_overprint,colors_1_purpose,colors_1_opacity,colors_1_density,colors_2_name,colors_2_overprint,colors_2_purpose,colors_2_opacity,colors_2_density,colors_3_name,colors_3_overprint,colors_3_purpose,colors_3_opacity,colors_3_density,colors_4_name,colors_4_cmyk_c,colors_4_cmyk_m,colors_4_cmyk_y,colors_4_cmyk_k,colors_4_overprint,colors_4_purpose,colors_4_opactiy,colors_4_density,bildanteil_in_%,falzkanten,dateigröße,seitenverhältnisse,output_intent,anzahl_pantonfarben,seiten_anzahl,target_format,target_druckseiten,target_papiertyp,target_typ
429r4tc2019bt998tsc55y3v,z91h34v6-95o9-5010-zw62-898c9b0968b5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/355m9w00-y723-57tk-2h9z-s802kd6i3599/content/355m9w00-y723-57tk-2h9z-s802kd6i3599,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/355m9w00-y723-57tk-2h9z-s802kd6i3599/content/355m9w00-y723-57tk-2h9z-s802kd6i3599,1,vhanfordl.pdf,34384b02-7c25-7952-4c54-p58u0452pg63,65485k84-p680-5wi9-xj5c-yzm5737c80hu,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/u13tuj59-g5l4-0099-44d9-910577l9b719/thumbs/u13tuj59-g5l4-0099-44d9-910577l9b719,0.0,0.0,297,210,15.1,41.17,285,194,Cyan,Unchanged,LACK,TRANSPARENT,0.66,PREFLIGHT_OK,1,2019-10-12 04:44:53,Magenta,Knockout,LACK,NORMAL,0.19,Yellow,Unchanged,LACK,NORMAL,0.29,Black,Overprint,LINE,NORMAL,0.07,100_MPH,0.08,0.05,0.08,0.0,Unspecified,LINE,UNSPECIFIED,0.67,10.22,2,5.0,1.4,F39,0.19,1,DIN_A4_Quer,Einseitig,gestrichen_altes_Profil,flyer
032j9cr0146es031dtw55u1q,y34k43r8-28k5-4342-pi38-592t0v2806g3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/319u0u58-s359-13ux-6t0l-g452er6i2788/content/319u0u58-s359-13ux-6t0l-g452er6i2788,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/319u0u58-s359-13ux-6t0l-g452er6i2788/content/319u0u58-s359-13ux-6t0l-g452er6i2788,2,ngiovannettim.pdf,73195o12-2i68-5375-9d68-z27m5470rz28,82299p77-o804-9lk5-kz0g-nuh0105u50cv,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/p16aue24-j6b9-0882-99n8-118865o4p747/thumbs/p16aue24-j6b9-0882-99n8-118865o4p747,0.0,0.0,210,297,20.1,32.1,198,287,Cyan,Unspecified,LACK,UNSPECIFIED,0.81,PREFLIGHT_OK,1,2021-11-18 06:25:40,Magenta,Overprint,LINE,UNSPECIFIED,0.01,Yellow,Overprint,LINE,TRANSPARENT,0.67,Black,Unspecified,LINE,NORMAL,0.07,Sky,0.02,0.03,0.1,0.0,Unchanged,LACK,NORMAL,0.22,13.69,0,5.0,1.4,F39,0.73,1,DIN_A4_Hoch,Einseitig,gestrichen_altes_Profil,flyer
131k9nr2443mf262zvf51r7h,w41c33n3-53h5-1063-vq03-681f4k1966b3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/919k7t20-t435-21zk-3q8d-p384hl8j8926/content/919k7t20-t435-21zk-3q8d-p384hl8j8926,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/919k7t20-t435-21zk-3q8d-p384hl8j8926/content/919k7t20-t435-21zk-3q8d-p384hl8j8926,2,llagneauxn.pdf,04266r58-6x29-7764-2n44-c12v3035mm01,18042y93-e049-6kp3-yq7u-fbs1397c09mb,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/b05ing16-z6u5-0911-05c6-624448x5r228/thumbs/b05ing16-z6u5-0911-05c6-624448x5r228,0.0,0.0,210,153,15.1,41.17,194,137,Cyan,Knockout,LINE,UNSPECIFIED,0.37,PREFLIGHT_OK,2,2019-10-21 11:51:01,Magenta,Unchanged,PRINTING,TRANSPARENT,0.31,Yellow,Unspecified,LACK,NORMAL,0.17,Black,Overprint,PRINTING,UNSPECIFIED,0.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.74,1,31,1.4,F47,0.49,2,DIN_A4_Hoch,Doppelseitig,angestrichen_altes_Profil,flyer
443d0sr1015pp779yhr38f8z,l77l42u4-20y3-4338-cu50-367f9f6755f2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/332t5t01-l327-10vv-5b1t-i529dl0g6423/content/332t5t01-l327-10vv-5b1t-i529dl0g6423,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/332t5t01-l327-10vv-5b1t-i529dl0g6423/content/332t5t01-l327-10vv-5b1t-i529dl0g6423,2,sblackstoneo.pdf,69860q88-9d35-1239-7d20-m82q7739tx36,58977n48-o316-2ge8-ol4o-bvo7350q59fw,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/c08vtq07-z7e7-8358-07q5-515081e1k342/thumbs/c08vtq07-z7e7-8358-07q5-515081e1k342,0.0,0.0,195,175,20.1,41.17,179,161,Black,Knockout,LACK,NORMAL,0.67,PREFLIGHT_OK,1,2021-06-05 01:38:22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.2,0,5.0,1.1,F51,0.77,2,Freies_Format,Doppelseitig,gestrichen_neues_Profil,flyer
640b9cp1564fa268edg24b7z,u11h91k4-54e2-3777-uw62-094z3m4607o2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/353k3e40-l346-55ed-2i3v-t850qd5h6469/content/353k3e40-l346-55ed-2i3v-t850qd5h6469,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/353k3e40-l346-55ed-2i3v-t850qd5h6469/content/353k3e40-l346-55ed-2i3v-t850qd5h6469,2,sblythingp.pdf,07940p13-7k47-2628-9s52-f66d4400yq60,72278m09-g603-2oo4-gm3w-vrn1744l42bc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/v79jro06-m4t9-9709-34m0-550347e4n574/thumbs/v79jro06-m4t9-9709-34m0-550347e4n574,0.0,0.0,195,175,15.1,41.17,179,160,Black,Overprint,LACK,OPAQUE,0.81,PREFLIGHT_OK,1,2017-01-21 13:59:52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100_MPH,0.04,0.03,0.07,0.0,Knockout,LINE,TRANSPARENT,0.89,15.71,0,5.0,1.1,F47,0.73,1,Freies_Format,Einseitig,angestrichen_altes_Profil,flyer
117k4gc2739em064alx96t8j,n07f13w6-17q5-0074-gx77-904t3b5573o3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/495m9q30-x536-25un-9c5v-z607ev8t2267/content/495m9q30-x536-25un-9c5v-z607ev8t2267,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/495m9q30-x536-25un-9c5v-z607ev8t2267/content/495m9q30-x536-25un-9c5v-z607ev8t2267,1,achaddq.pdf,10940g02-5a71-8813-1o77-h09d3799gc03,76849u71-g227-2tt6-ox9p-ugn3773w13cy,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/q04jml24-c0e9-8455-38y5-076101i6v382/thumbs/q04jml24-c0e9-8455-38y5-076101i6v382,0.0,0.0,200,153,15.1,41.17,189,140,Black,Overprint,LINE,UNSPECIFIED,0.26,PREFLIGHT_OK,2,2019-06-28 13:43:38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HD_Grau,0,0,0,302,Unchanged,PRINTING,TRANSPARENT,0.98,9.89,0,20,1.3,F47,0.27,1,Freies_Format,Einseitig,angestrichen_altes_Profil,flyer
835h2cb4156rm864kwm57f4v,n83i44s3-75b4-8929-tg22-920u1a1364c9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/935u4d92-u338-49ui-3p2m-k764dj9q6451/content/935u4d92-u338-49ui-3p2m-k764dj9q6451,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/935u4d92-u338-49ui-3p2m-k764dj9q6451/content/935u4d92-u338-49ui-3p2m-k764dj9q6451,2,ckelcherr.pdf,86500s40-6a61-2096-2k99-h99z9334ng64,35781s57-x052-0gx8-ad8r-gaq3988z13ld,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/d58goa96-o2k0-9845-87k7-440367f1s125/thumbs/d58goa96-o2k0-9845-87k7-440367f1s125,0.0,0.0,148,175,15.1,41.17,134,161,Cyan,Overprint,LINE,OPAQUE,0.63,PREFLIGHT_OK,2,2019-03-21 05:24:02,Magenta,Knockout,LINE,NORMAL,0.96,Yellow,Overprint,PRINTING,TRANSPARENT,0.3,Black,Knockout,LACK,NORMAL,0.54,MLS,0.04,0.01,0.02,0.0,Overprint,LACK,NORMAL,0.17,6.51,1,5.0,1.2,F47,0.7,1,DIN_A5_Hoch,Einseitig,angestrichen_altes_Profil,flyer
128r9vv3999yr318ayx18u0k,a70l42j3-81q5-8972-yp86-261k1h2811m4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/199s9i57-r452-88fx-7a6y-y409jk8r6992/content/199s9i57-r452-88fx-7a6y-y409jk8r6992,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/199s9i57-r452-88fx-7a6y-y409jk8r6992/content/199s9i57-r452-88fx-7a6y-y409jk8r6992,2,mstearndales.pdf,33545t27-4b97-6890-1r52-g27h5670gy63,25769c81-x598-2dm8-nl3j-jnb1084h54lb,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/t41seu05-b6x5-6650-83o2-249755k9c933/thumbs/t41seu05-b6x5-6650-83o2-249755k9c933,0.0,0.0,210,104,20.1,32.1,199,91,Cyan,Knockout,LACK,NORMAL,0.75,PREFLIGHT_OK,2,2018-08-20 07:49:29,Magenta,Knockout,PRINTING,UNSPECIFIED,0.92,Yellow,Unspecified,LINE,UNSPECIFIED,0.89,Black,Unchanged,LACK,TRANSPARENT,0.92,VarGlos,0.05,0.02,0.01,0.0,Unchanged,LACK,TRANSPARENT,0.55,23.43,2,5.0,2,F51,0.96,1,DIN_A4_Hoch,Einseitig,gestrichen_neues_Profil,flyer
125b6ar6727oo601rmt09g8y,u50e19m3-33r6-0311-qn59-279p5q9987e3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/901k2e79-z161-95ln-3s6a-j585zf0m2187/content/901k2e79-z161-95ln-3s6a-j585zf0m2187,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/901k2e79-z161-95ln-3s6a-j585zf0m2187/content/901k2e79-z161-95ln-3s6a-j585zf0m2187,2,rpashbat.pdf,78919l64-4w80-3212-0p92-r16t5607fj36,56513n22-l252-2gm1-yl3s-jkg8185l83or,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/e88epe95-g6x2-9285-48g0-488852z3b540/thumbs/e88epe95-g6x2-9285-48g0-488852z3b540,0.0,0.0,297,175,20.1,32.1,286,163,Cyan,Knockout,LINE,NORMAL,0.44,PREFLIGHT_OK,1,2017-12-11 19:59:55,Magenta,Knockout,PRINTING,TRANSPARENT,0.38,Yellow,Unchanged,LINE,OPAQUE,0.21,Black,Overprint,PRINTING,OPAQUE,0.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.34,0,5.0,1.7,F47,0.35,1,DIN_A4_Quer,Einseitig,angestrichen_altes_Profil,flyer
413e6it1426cw243hga25p2r,d06a95h4-01a7-7190-bt01-726n9i9589b0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/874e8r09-d062-66jl-3j6e-r852wu2t3777/content/874e8r09-d062-66jl-3j6e-r852wu2t3777,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/874e8r09-d062-66jl-3j6e-r852wu2t3777/content/874e8r09-d062-66jl-3j6e-r852wu2t3777,2,lheisu.pdf,38936i76-0y28-4723-6q82-w00i5074qa56,10990v10-b348-1ab8-pp7g-vwf5383h43zq,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/r45lfn03-b7c1-2039-44t9-698577u1o036/thumbs/r45lfn03-b7c1-2039-44t9-698577u1o036,0.0,0.0,200,153,20.1,32.1,189,143,Cyan,Knockout,LACK,TRANSPARENT,0.62,PREFLIGHT_OK,1,2018-09-29 08:10:10,Magenta,Overprint,LACK,UNSPECIFIED,0.07,Yellow,Knockout,PRINTING,NORMAL,0.28,Black,Unspecified,PRINTING,OPAQUE,0.93,Navi,0.03,0.05,0.06,0.0,Unspecified,PRINTING,TRANSPARENT,0.73,1.99,2,5.0,1.3,F52,0.77,2,Freies_Format,Doppelseitig,angestrichen_neues_Profil,flyer
617q2cm5319ux971mzn06c5i,n05j73q1-69h5-7394-zr60-369q7x9305m6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/786e3n75-k424-30wd-7b5o-u925et8b1659/content/786e3n75-k424-30wd-7b5o-u925et8b1659,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/786e3n75-k424-30wd-7b5o-u925et8b1659/content/786e3n75-k424-30wd-7b5o-u925et8b1659,1,ptonbyev.pdf,99872m41-8z73-9109-1g21-j21j6856cj02,05358u77-s751-0tx7-bi1l-jrb6852a22kk,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/q99hcc24-s7q3-1330-34n0-323088q6j140/thumbs/q99hcc24-s7q3-1330-34n0-323088q6j140,0.0,0.0,195,175,15.1,32.1,183,164,Cyan,Unspecified,LINE,TRANSPARENT,0.21,PREFLIGHT_OK,2,2016-11-13 03:47:24,Magenta,Overprint,PRINTING,OPAQUE,0.34,Yellow,Overprint,LACK,TRANSPARENT,0.64,Black,Knockout,LACK,TRANSPARENT,0.38,Mint,0.03,0.06,0.08,0.0,Overprint,LACK,UNSPECIFIED,0.25,15.95,0,5.0,1.1,undefinde,0.05,2,Freies_Format,Doppelseitig,gestrichen_altes_Profil,flyer
626m9dr4978it985noj98s3n,n34p28k8-66n1-5500-vl98-296b9o4207p5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/870s7z53-d192-04vg-3j0z-p296el1j0926/content/870s7z53-d192-04vg-3j0z-p296el1j0926,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/870s7z53-d192-04vg-3j0z-p296el1j0926/content/870s7z53-d192-04vg-3j0z-p296el1j0926,1,jdeelayw.pdf,91985p58-9w32-9089-8c29-g69a0251kc49,25517a84-c809-1dq7-hz5a-pqx2113s97vc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/r61poq72-g6d8-0676-39v0-772334d6w564/thumbs/r61poq72-g6d8-0676-39v0-772334d6w564,0.0,0.0,210,153,15.1,41.17,196,141,Cyan,Unspecified,PRINTING,TRANSPARENT,0.47,PREFLIGHT_OK,2,2019-01-25 16:34:47,Magenta,Unspecified,PRINTING,OPAQUE,0.48,Yellow,Unspecified,LACK,NORMAL,0.43,Black,Unspecified,PRINTING,NORMAL,0.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.06,1,5.0,1.4,F52,0.78,2,DIN_A4_Hoch,Doppelseitig,angestrichen_neues_Profil,flyer
250y9le7312mm702yrh40l9h,x37c78j0-32l6-1495-xj64-829z2k1863e0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/790u6e51-a560-58on-8t6m-z380mx8c2934/content/790u6e51-a560-58on-8t6m-z380mx8c2934,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/790u6e51-a560-58on-8t6m-z380mx8c2934/content/790u6e51-a560-58on-8t6m-z380mx8c2934,1,fbergeaux.pdf,16477c23-1p40-0201-1a76-w68s9565kf62,54166u28-i525-3el2-rd3i-mxj4631c06xx,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/o40ksl54-e9p2-9627-83v5-941494d6h876/thumbs/o40ksl54-e9p2-9627-83v5-941494d6h876,0.0,0.0,187,104,15.1,32.1,177,91,Cyan,Unchanged,LINE,UNSPECIFIED,0.55,PREFLIGHT_OK,2,2021-10-12 10:33:28,Magenta,Unspecified,LINE,NORMAL,0.33,Yellow,Unchanged,LINE,TRANSPARENT,0.55,Black,Unchanged,PRINTING,NORMAL,0.41,MLS,0.06,0.05,0.03,0.0,Unspecified,LINE,TRANSPARENT,0.87,3.72,0,5.0,1.8,F47,0.89,2,Freies_Format,Doppelseitig,angestrichen_altes_Profil,flyer
982o7ej6043yz736bjm42f4b,e86q10l5-55j8-2118-fu64-117j5u4114q1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/346g4m12-t791-79zx-0h8g-a959sh2q3245/content/346g4m12-t791-79zx-0h8g-a959sh2q3245,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/346g4m12-t791-79zx-0h8g-a959sh2q3245/content/346g4m12-t791-79zx-0h8g-a959sh2q3245,2,aoffery.pdf,05693r23-3d27-7287-4h24-w00q2324gf71,52307k39-u968-2dj4-ap8z-acq5457u31an,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n49hvb34-e4b9-0855-94m7-356539f3g775/thumbs/n49hvb34-e4b9-0855-94m7-356539f3g775,0.0,0.0,105,148,20.1,32.1,93,137,Cyan,Unspecified,PRINTING,NORMAL,0.28,PREFLIGHT_OK,2,2018-04-30 06:49:03,Magenta,Overprint,LINE,UNSPECIFIED,0.75,Yellow,Knockout,PRINTING,NORMAL,0.67,Black,Unspecified,LINE,OPAQUE,0.07,Sky,0.09,0.07,0.08,0.0,Overprint,LACK,UNSPECIFIED,0.43,0.06,0,5.0,1.4,F51,0.46,2,DIN_A6_Hoch,Doppelseitig,gestrichen_neues_Profil,flyer
162c7qa5106np720nqf00i1m,b56y90z4-01h3-8841-ex31-040i2o2622e9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/576f2k27-n392-88cv-7d4h-b383jf0w2768/content/576f2k27-n392-88cv-7d4h-b383jf0w2768,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/576f2k27-n392-88cv-7d4h-b383jf0w2768/content/576f2k27-n392-88cv-7d4h-b383jf0w2768,2,mhaggidonz.pdf,33015y28-2q23-1404-1h61-d43v3360ri51,54207h93-p179-8bb2-of5f-xzb9406k04ye,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/q72dfa22-s6j8-0256-25r6-631129d7n009/thumbs/q72dfa22-s6j8-0256-25r6-631129d7n009,0.0,0.0,210,175,15.1,32.1,196,162,Black,Overprint,LINE,TRANSPARENT,0.66,PREFLIGHT_OK,2,2017-05-12 01:45:44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Carrot,0.09,0.08,0.1,0.0,Unspecified,PRINTING,UNSPECIFIED,0.28,14.25,2,5.0,1.2,F47,0.52,1,DIN_A4_Hoch,Einseitig,angestrichen_altes_Profil,flyer
750u9tc5047hq955ugf89n6c,k90l93f3-67z5-1002-ip69-773q1q8594i3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/363e2z88-e356-48wd-3i0c-f522hx0j4699/content/363e2z88-e356-48wd-3i0c-f522hx0j4699,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/363e2z88-e356-48wd-3i0c-f522hx0j4699/content/363e2z88-e356-48wd-3i0c-f522hx0j4699,1,rjamary10.pdf,08430r87-7s20-6009-3z78-j78p2563cc44,69736a78-u203-5jv7-ef1j-kjj5988i01ze,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/a49shf78-d8a1-5532-30u4-445223s4o327/thumbs/a49shf78-d8a1-5532-30u4-445223s4o327,0.0,0.0,148,104,15.1,41.17,132,88,Black,Unspecified,LACK,UNSPECIFIED,0.24,PREFLIGHT_OK,1,2015-02-24 15:54:43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sky,0.06,0.02,0.08,0.0,Unchanged,LINE,UNSPECIFIED,0.73,0.38,2,5.0,1.4,F47,0.59,2,DIN_A5_Hoch,Doppelseitig,angestrichen_altes_Profil,flyer
258e3gd3304oh457wax33d1u,s35t98m9-72n8-9733-jm82-668z7b9719r1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/213q3t50-m662-88nd-7a6q-x732tm3t9821/content/213q3t50-m662-88nd-7a6q-x732tm3t9821,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/213q3t50-m662-88nd-7a6q-x732tm3t9821/content/213q3t50-m662-88nd-7a6q-x732tm3t9821,2,pkleeborn11.pdf,95199i76-7x09-2828-8z87-h81t4609ys04,20766a92-u216-1rt1-qh0y-azl3067y38gu,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/b91omy18-o8c4-5851-05a7-857805d2q263/thumbs/b91omy18-o8c4-5851-05a7-857805d2q263,0.0,0.0,195,175,15.1,41.17,180,161,Black,Unchanged,LACK,NORMAL,0.82,PREFLIGHT_OK,2,2019-05-27 13:49:40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.57,0,5.0,1.1,undefinde,0.04,1,Freies_Format,Einseitig,angestrichen_neues_Profil,flyer
483x9xf1225jc509msw14a0f,k87e34j6-44q0-2348-nh48-899q3b7503m6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/371f2z47-a750-95qi-8s3m-t389ev9y9611/content/371f2z47-a750-95qi-8s3m-t389ev9y9611,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/371f2z47-a750-95qi-8s3m-t389ev9y9611/content/371f2z47-a750-95qi-8s3m-t389ev9y9611,1,bsnoden12.pdf,55682m86-4r78-2288-6l37-u76j0809cn24,23549q64-i088-7ip1-aj5l-ydx4890y68wq,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/j40qwm81-s4w5-5831-86z1-016738c5i398/thumbs/j40qwm81-s4w5-5831-86z1-016738c5i398,0.0,0.0,187,104,20.1,41.17,171,90,Black,Knockout,PRINTING,TRANSPARENT,0.21,PREFLIGHT_OK,2,2021-12-04 09:58:23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Carrot,0.06,0.07,0.04,0.0,Overprint,LINE,TRANSPARENT,0.4,24.36,0,5.0,1.8,F47,0.04,1,Freies_Format,Einseitig,angestrichen_altes_Profil,flyer
159l3ip3630ns946eqv24o9x,m42g24h3-28n0-4593-dn21-330v0d5351x2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/039u7q75-k596-61ke-6i4u-c496wa6f3981/content/039u7q75-k596-61ke-6i4u-c496wa6f3981,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/039u7q75-k596-61ke-6i4u-c496wa6f3981/content/039u7q75-k596-61ke-6i4u-c496wa6f3981,2,bhourihane13.pdf,98371r09-4p63-4292-4d13-c38h8164tj70,28336k60-r811-7sb4-qh0u-ekk8172k44uq,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/k16nzu38-f2r0-6683-94j3-838972v5i879/thumbs/k16nzu38-f2r0-6683-94j3-838972v5i879,0.0,0.0,148,153,15.1,32.1,134,139,Cyan,Unspecified,LACK,UNSPECIFIED,0.23,PREFLIGHT_OK,2,2017-01-27 07:03:01,Magenta,Unspecified,LACK,TRANSPARENT,0.81,Yellow,Overprint,LACK,NORMAL,0.59,Black,Unspecified,LACK,OPAQUE,0.49,MLS,0.07,0.04,0.04,0.0,Overprint,PRINTING,OPAQUE,0.64,4.29,2,5.0,1,F39,0.84,1,DIN_A5_Hoch,Einseitig,gestrichen_altes_Profil,flyer
060a3np7858lg971kon22r5v,g39t48c7-62n2-7529-pv20-701o2v2353s8,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/604t0x68-c689-68bd-0u1x-z826xl4q0583/content/604t0x68-c689-68bd-0u1x-z826xl4q0583,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/604t0x68-c689-68bd-0u1x-z826xl4q0583/content/604t0x68-c689-68bd-0u1x-z826xl4q0583,2,oambrodi14.pdf,69377q53-3x40-3525-5a16-e07m2679pn43,37120p18-g124-7bj3-qp8v-uik8276w03fi,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/i80rak95-d3i9-2192-32q4-227161h8c093/thumbs/i80rak95-d3i9-2192-32q4-227161h8c093,0.0,0.0,148,104,20.1,41.17,136,88,Black,Unchanged,PRINTING,TRANSPARENT,0.57,PREFLIGHT_OK,1,2020-09-29 02:30:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.13,2,5.0,1.4,F47,0.01,2,DIN_A5_Hoch,Doppelseitig,angestrichen_altes_Profil,flyer
448n4hc5722lo075tye20d1h,m17t66x0-91c2-7038-fj13-320i6g4941n6,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/002y4r70-v102-46py-3p1h-f849oj7n9902/content/002y4r70-v102-46py-3p1h-f849oj7n9902,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/002y4r70-v102-46py-3p1h-f849oj7n9902/content/002y4r70-v102-46py-3p1h-f849oj7n9902,1,fpetr15.pdf,45462l09-2q93-2091-4p48-r95r6008pk60,33298l22-p810-6yu8-tf5e-ish2984f80bm,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/e69rzz90-b9i2-3000-34v8-422013k4h530/thumbs/e69rzz90-b9i2-3000-34v8-422013k4h530,0.0,0.0,187,104,20.1,41.17,176,90,Cyan,Unchanged,LINE,TRANSPARENT,0.13,PREFLIGHT_OK,2,2019-06-08 13:20:20,Magenta,Unchanged,LACK,NORMAL,0.06,Yellow,Overprint,LINE,TRANSPARENT,0.14,Black,Unspecified,PRINTING,OPAQUE,0.85,24_Karat,0.01,0.05,0.05,0.0,Knockout,PRINTING,UNSPECIFIED,0.4,3.93,2,31,1.8,undefinde,0.62,2,Freies_Format,Doppelseitig,gestrichen_neues_Profil,flyer
