id,documentIde,actualFileRef,originalFileRef,pageNo,name,tenantId,productId,preflightStatus,previewRef,mediaBox_x,mediaBox_y,mediaBox_width,mediaBox_hight,trimBox_x,trimBox_y,trimBox_width,trimBox_hight,colors_0_name,colors_0_overprint,colors_0_purpose,colors_0_opacity,colors_0_density,status,NumberPages,date,colors_1_name,colors_1_overprint,colors_1_purpose,colors_1_opacity,colors_1_density,colors_2_name,colors_2_overprint,colors_2_purpose,colors_2_opacity,colors_2_density,colors_3_name,colors_3_overprint,colors_3_purpose,colors_3_opacity,colors_3_density,colors_4_name,colors_4_cmyk_c,colors_4_cmyk_m,colors_4_cmyk_y,colors_4_cmyk_k,colors_4_overprint,colors_4_purpose,colors_4_opactiy,colors_4_density,bildanteil_in_%,falzkanten,dateigröße,seitenverhältnisse,output_intent,anzahl_pantonfarben,seiten_anzahl,target_format,target_druckseiten,target_papiertyp,target_typ
399v9qv6824lo670uol97l3t,p47q65l4-87k5-4968-zr85-991p3f5181l3,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/141p5a70-a487-28ty-8g0i-u190nm5v5000/content/141p5a70-a487-28ty-8g0i-u190nm5v5000,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/141p5a70-a487-28ty-8g0i-u190nm5v5000/content/141p5a70-a487-28ty-8g0i-u190nm5v5000,2,kthyingl.pdf,32754k90-9v66-6660-5u40-y36a5993kx53,80234q05-v106-6qr1-rv4y-alk9061p95jq,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w09vnt85-p4z8-8735-37m5-700582d5o473/thumbs/w09vnt85-p4z8-8735-37m5-700582d5o473,0.0,0.0,841,594,20.1,32.1,830,582,Black,Overprint,LINE,NORMAL,0.69,PREFLIGHT_OK,2,2018-09-18 14:16:15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Navi,0.08,0.07,0.01,0.0,Overprint,LINE,NORMAL,0.3,76,0,10,1.4,F52,0.51,2,DIN_A0_Hoch,Doppelseitig,angestrichen_neues_Profil,Poster
852j6xb7099yt668qai61a5c,v47q81y1-04w0-7300-pd36-583l3v8855j0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/845x8d62-t327-95oe-3q1l-q697au6j1181/content/845x8d62-t327-95oe-3q1l-q697au6j1181,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/845x8d62-t327-95oe-3q1l-q697au6j1181/content/845x8d62-t327-95oe-3q1l-q697au6j1181,1,dshavesm.pdf,30232c57-5a11-6721-3z48-s50s1480eu62,23007w18-w523-7yp8-kx3z-cmi8321a43gs,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w23tql87-d1w5-9661-37o5-152701y0b350/thumbs/w23tql87-d1w5-9661-37o5-152701y0b350,0.0,0.0,1189,841,20.1,32.1,1178,830,Cyan,Overprint,LINE,NORMAL,0.73,PREFLIGHT_OK,1,2017-07-15 05:30:41,Magenta,Knockout,LINE,UNSPECIFIED,0.26,Yellow,Knockout,PRINTING,UNSPECIFIED,0.28,Black,Unspecified,LACK,NORMAL,0.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,0,11,1.4,F39,0.47,2,DIN_A0_Quer,Doppelseitig,gestrichen_altes_Profil,Poster
582k0ht5281kj174jul68n9g,m58i52l8-57e6-5066-qc76-288j6d0672r2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/356o0s14-g619-54mx-9z7e-w623va4h7511/content/356o0s14-g619-54mx-9z7e-w623va4h7511,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/356o0s14-g619-54mx-9z7e-w623va4h7511/content/356o0s14-g619-54mx-9z7e-w623va4h7511,2,kstaffn.pdf,47364v14-6j73-5791-9n69-x08s3587wi85,78049i48-j278-6gi2-vl4q-ebc7321s34te,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/g60iuh01-f5j3-6240-38t1-862604v8x947/thumbs/g60iuh01-f5j3-6240-38t1-862604v8x947,0.0,0.0,594,841,15.1,32.1,579,825,Cyan,Unspecified,LACK,OPAQUE,0.82,PREFLIGHT_OK,2,2021-07-06 12:25:55,Magenta,Unchanged,LINE,TRANSPARENT,0.12,Yellow,Knockout,LINE,NORMAL,0.74,Black,Unchanged,LINE,TRANSPARENT,0.62,Sky,0.09,0.06,0.04,0.0,Overprint,PRINTING,UNSPECIFIED,0.1,80,0,11,1.4,F52,0.95,2,DIN_A1_Hoch,Doppelseitig,angestrichen_neues_Profil,Poster
976n7yx4107jz821cch87y9p,i73q92v9-35f2-0805-tl37-132d4h5981q1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/997l1a09-g815-86ef-4k9x-e449no3n2050/content/997l1a09-g815-86ef-4k9x-e449no3n2050,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/997l1a09-g815-86ef-4k9x-e449no3n2050/content/997l1a09-g815-86ef-4k9x-e449no3n2050,1,eleahyo.pdf,77976z23-0u76-7496-4s87-s59k3865ht33,19702n63-v002-5hx7-gt1j-mlg0662l42dl,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/w08lyj44-n9q4-4010-37w0-257593a9r299/thumbs/w08lyj44-n9q4-4010-37w0-257593a9r299,0.0,0.0,841,594,20.1,41.17,825,579,Black,Unchanged,LACK,OPAQUE,0.33,PREFLIGHT_OK,2,2018-10-29 17:32:08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100_MPH,0.06,0.06,0.05,0.0,Knockout,PRINTING,UNSPECIFIED,0.38,72,0,11,1.4,F52,0.29,1,DIN_A0_Hoch,Einseitig,angestrichen_neues_Profil,Poster
627u6zj7758nb578mex87c4z,k78w05h0-75m9-7843-zo77-623p6u4422k9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/849y2f07-y516-72wu-0x2p-f354hy4e1459/content/849y2f07-y516-72wu-0x2p-f354hy4e1459,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/849y2f07-y516-72wu-0x2p-f354hy4e1459/content/849y2f07-y516-72wu-0x2p-f354hy4e1459,2,mcarlowp.pdf,87086i45-2i76-1117-8h07-q33b9623ny26,88112g81-i837-3ia6-ra4d-rsx0980o67wr,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/x54jcl26-d1x6-8568-82t5-404889b1q240/thumbs/x54jcl26-d1x6-8568-82t5-404889b1q240,0.0,0.0,932,1011,15.1,41.17,921,996,Black,Overprint,PRINTING,OPAQUE,0.57,PREFLIGHT_OK,2,2019-07-29 15:43:18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,0,11,1.1,F51,0.04,2,Freies_Format,Doppelseitig,gestrichen_neues_Profil,Poster
217k4cv3477ze102yrm75r6u,z77b57q9-35e8-0735-zf47-282j9r5997f4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/603c1d81-u681-74te-3f8y-d837ad2u5107/content/603c1d81-u681-74te-3f8y-d837ad2u5107,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/603c1d81-u681-74te-3f8y-d837ad2u5107/content/603c1d81-u681-74te-3f8y-d837ad2u5107,1,fconerdingq.pdf,79981t39-7k94-3655-4c54-b88c6533pg35,48302g70-h577-5wg7-gc1w-daq6500c24mk,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/s91kwr18-h3n7-8554-92a9-159923f2b495/thumbs/s91kwr18-h3n7-8554-92a9-159923f2b495,0.0,0.0,594,841,20.1,32.1,578,831,Cyan,Unchanged,PRINTING,TRANSPARENT,0.49,PREFLIGHT_OK,1,2020-10-10 00:35:29,Magenta,Unspecified,LACK,OPAQUE,0.35,Yellow,Knockout,PRINTING,OPAQUE,0.79,Black,Overprint,LINE,NORMAL,0.78,Sky,0.1,0.09,0.03,0.0,Knockout,LACK,NORMAL,0.29,77,0,11,1.4,F52,0.43,2,DIN_A1_Hoch,Doppelseitig,angestrichen_neues_Profil,Poster
885a1dq5749ti457ukj87h5o,o78c67e0-97k0-5020-lk11-851p0j1441x1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/514m5h92-f855-47re-0n5d-o158ii6p5495/content/514m5h92-f855-47re-0n5d-o158ii6p5495,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/514m5h92-f855-47re-0n5d-o158ii6p5495/content/514m5h92-f855-47re-0n5d-o158ii6p5495,1,mtilner.pdf,13509c28-5k76-0653-8o71-u87i7956yk16,11294x77-v066-2pl5-yb2y-mvh6390p03zf,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/p26zto13-x6v7-8239-03k9-019758l2x738/thumbs/p26zto13-x6v7-8239-03k9-019758l2x738,0.0,0.0,1189,841,20.1,32.1,1173,829,Cyan,Unchanged,LACK,TRANSPARENT,0.66,PREFLIGHT_OK,2,2018-03-16 23:08:10,Magenta,Unchanged,LACK,OPAQUE,0.17,Yellow,Knockout,LACK,OPAQUE,0.64,Black,Unspecified,LACK,TRANSPARENT,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,0,11,1.4,F51,0.63,2,DIN_A0_Quer,Doppelseitig,gestrichen_neues_Profil,Poster
732o6fx2103fz428fyw76h7b,s33x04c1-55o5-8473-kv90-632w3g1932k1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/525a3c93-q053-76hm-8m0k-m787dq7d7584/content/525a3c93-q053-76hm-8m0k-m787dq7d7584,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/525a3c93-q053-76hm-8m0k-m787dq7d7584/content/525a3c93-q053-76hm-8m0k-m787dq7d7584,2,bjeannots.pdf,03921x14-5v22-9386-0f58-f33c8358qj70,71729r32-k853-2qz7-mr8j-jhy2564y42fg,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/r73qfy95-i4x6-9378-91t3-791497t7z183/thumbs/r73qfy95-i4x6-9378-91t3-791497t7z183,0.0,0.0,841,594,15.1,41.17,829,584,Black,Unspecified,LACK,TRANSPARENT,0.54,PREFLIGHT_OK,2,2018-11-15 00:24:03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,0,11,1.4,F52,0.16,2,DIN_A0_Hoch,Doppelseitig,angestrichen_neues_Profil,Poster
406n3hy7928yh758kae27v1s,y45q20f3-88z9-4222-ut19-217s4g0786w4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/508g2q01-n605-56xd-6k5z-q965jg0b2818/content/508g2q01-n605-56xd-6k5z-q965jg0b2818,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/508g2q01-n605-56xd-6k5z-q965jg0b2818/content/508g2q01-n605-56xd-6k5z-q965jg0b2818,2,vgwynnet.pdf,52876a69-3g22-4842-0v28-w59t6101sg04,45457v35-s182-5op1-ny3q-qwy5969v17of,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/t10uri54-t3c9-4357-80k8-661145e9i465/thumbs/t10uri54-t3c9-4357-80k8-661145e9i465,0.0,0.0,800,1000,20.1,41.17,785,987,Black,Unchanged,LINE,NORMAL,0.27,PREFLIGHT_OK,1,2016-02-08 13:37:02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,0,11,1.3,F78,0.13,1,Freies_Format,Einseitig,gestrichen_neues_Profil,Poster
680w0xs0818yu840wvh60m0k,w75w68n2-27g0-5894-uq06-956g3z3186q4,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/271i5z72-q886-62rs-5z4p-k244hu0r8146/content/271i5z72-q886-62rs-5z4p-k244hu0r8146,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/271i5z72-q886-62rs-5z4p-k244hu0r8146/content/271i5z72-q886-62rs-5z4p-k244hu0r8146,1,mperelliu.pdf,13921h01-3m90-4559-0x90-k88l3621er92,06317x60-s924-6oq8-ls3h-lvn8046l51ux,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/x31jtl03-u5s4-7496-07a1-590687s2c672/thumbs/x31jtl03-u5s4-7496-07a1-590687s2c672,0.0,0.0,800,1000,15.1,32.1,788,984,Black,Overprint,PRINTING,TRANSPARENT,0.72,PREFLIGHT_OK,1,2019-02-18 20:21:44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,0,11,1.3,F52,0.29,2,Freies_Format,Doppelseitig,angestrichen_neues_Profil,Poster
602d5os3855zq695fqw67l0r,s39w81p4-86w3-6785-hd40-075k2z9910i7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/335y3c51-h854-76lm-7z5c-l692ty8c8783/content/335y3c51-h854-76lm-7z5c-l692ty8c8783,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/335y3c51-h854-76lm-7z5c-l692ty8c8783/content/335y3c51-h854-76lm-7z5c-l692ty8c8783,2,pelsleyv.pdf,03725a17-8z67-6639-1h56-r30e4569ae79,54011e93-m192-4rw6-hn6h-flo7988m56bn,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/q94jlq43-u3h0-6057-63b5-773384e3i836/thumbs/q94jlq43-u3h0-6057-63b5-773384e3i836,0.0,0.0,841,594,15.1,32.1,827,578,Cyan,Unspecified,LINE,OPAQUE,0.85,PREFLIGHT_OK,2,2017-09-04 09:49:48,Magenta,Unspecified,LACK,NORMAL,0.74,Yellow,Overprint,LINE,OPAQUE,0.8,Black,Knockout,LINE,TRANSPARENT,0.62,VarGlos,0.07,0.09,0.04,0.0,Overprint,PRINTING,NORMAL,0.79,74,0,40,1.4,F52,0.44,1,DIN_A0_Hoch,Einseitig,angestrichen_neues_Profil,Poster
662a5uk6835su959ndb52w3o,s97g66i3-93t2-0706-qx68-322t9z6986q7,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/768i0w37-u875-47rc-9z9j-d148zp2w9471/content/768i0w37-u875-47rc-9z9j-d148zp2w9471,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/768i0w37-u875-47rc-9z9j-d148zp2w9471/content/768i0w37-u875-47rc-9z9j-d148zp2w9471,2,ilivenw.pdf,06247c59-4r95-7094-7w99-e75g6401sf89,59122g06-n816-2js2-jx3c-jyv4503c71rf,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/m11nie28-e9h0-5648-60q9-293212f3h918/thumbs/m11nie28-e9h0-5648-60q9-293212f3h918,0.0,0.0,800,981,15.1,41.17,784,965,Cyan,Unchanged,LACK,OPAQUE,0.34,PREFLIGHT_OK,1,2021-10-01 18:11:37,Magenta,Knockout,LINE,UNSPECIFIED,0.39,Yellow,Unspecified,LACK,NORMAL,0.71,Black,Overprint,PRINTING,TRANSPARENT,0.85,VarGlos,0.1,0.09,0.04,0.0,Knockout,LINE,OPAQUE,0.55,71,0,11,1.2,F52,0.38,2,Freies_Format,Doppelseitig,angestrichen_neues_Profil,Poster
747x7la8724jk079hua81u9b,c58x09y7-06g0-3726-kr96-436v3d0555t0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/474y8v05-u199-65ji-2f2a-e775wb5v4388/content/474y8v05-u199-65ji-2f2a-e775wb5v4388,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/474y8v05-u199-65ji-2f2a-e775wb5v4388/content/474y8v05-u199-65ji-2f2a-e775wb5v4388,1,lbrehautx.pdf,21284n19-7f98-2329-8a96-o13i7172fk65,02980e64-i504-4ok8-zd3p-vwi3655r54mx,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/b24owf47-b8v8-3817-33x0-092653z9u059/thumbs/b24owf47-b8v8-3817-33x0-092653z9u059,0.0,0.0,932,1011,15.1,32.1,921,1001,Cyan,Unspecified,LINE,NORMAL,0.06,PREFLIGHT_OK,2,2016-01-29 04:49:21,Magenta,Knockout,LACK,UNSPECIFIED,0.55,Yellow,Knockout,LACK,OPAQUE,0.17,Black,Unspecified,LINE,TRANSPARENT,0.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,0,11,1.1,F52,0.3,2,Freies_Format,Doppelseitig,angestrichen_neues_Profil,Poster
986r7rw0883bp742qou45i0f,b43f46b7-66c6-6403-sk95-075v2g0325k0,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/245g4s01-o218-23xh-1q4q-t226wj4p0226/content/245g4s01-o218-23xh-1q4q-t226wj4p0226,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/245g4s01-o218-23xh-1q4q-t226wj4p0226/content/245g4s01-o218-23xh-1q4q-t226wj4p0226,2,bkunesy.pdf,44450a96-6s49-8376-7j57-o12z9508ty81,40128x09-q758-5od1-cs6u-bfi4670z19sr,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/t43bab01-g3w3-3095-49v4-811757c6a474/thumbs/t43bab01-g3w3-3095-49v4-811757c6a474,0.0,0.0,1189,841,15.1,32.1,1174,825,Cyan,Knockout,PRINTING,OPAQUE,0.2,PREFLIGHT_OK,1,2017-09-28 00:19:42,Magenta,Knockout,LACK,UNSPECIFIED,0.79,Yellow,Overprint,LACK,UNSPECIFIED,0.24,Black,Unspecified,LINE,OPAQUE,0.3,HD_Grau,0,0,0,302,Unspecified,LACK,OPAQUE,0.18,70,0,10,1.4,F52,0.85,1,DIN_A0_Quer,Einseitig,angestrichen_neues_Profil,Poster
633g3jv0996wi746yzc56o2u,z44w83u7-35u2-4503-rt77-518l3k4617m1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/272w9p41-g995-56rr-7r6q-c184va4i0019/content/272w9p41-g995-56rr-7r6q-c184va4i0019,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/272w9p41-g995-56rr-7r6q-c184va4i0019/content/272w9p41-g995-56rr-7r6q-c184va4i0019,1,cfantonz.pdf,15575q91-3h68-6465-8z98-h74r3739wt12,66556k41-n783-7jw4-cg4x-fnb9179g46tc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/t99fck27-x2o4-3309-99o4-605426z6k509/thumbs/t99fck27-x2o4-3309-99o4-605426z6k509,0.0,0.0,841,594,20.1,32.1,829,578,Cyan,Overprint,PRINTING,TRANSPARENT,0.38,PREFLIGHT_OK,1,2019-07-31 04:09:51,Magenta,Knockout,LACK,NORMAL,0.53,Yellow,Unchanged,LINE,TRANSPARENT,0.68,Black,Unspecified,LACK,TRANSPARENT,0.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80,0,11,1.4,F78,0.69,1,DIN_A0_Hoch,Einseitig,angestrichen_altes_Profil,Poster
470q3ng0818gz307hha16b5m,e10p96f9-56k7-7455-ye87-883t0e4610r1,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/566d8p72-k181-38mf-6x7v-s442ms9a2664/content/566d8p72-k181-38mf-6x7v-s442ms9a2664,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/566d8p72-k181-38mf-6x7v-s442ms9a2664/content/566d8p72-k181-38mf-6x7v-s442ms9a2664,2,mstallan10.pdf,82049q99-8d14-0441-9c49-a83s3437aw71,83710u67-h848-2ay8-st2g-ccc0490a96ez,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/u91doy90-o5j0-7064-21f3-961749l5u889/thumbs/u91doy90-o5j0-7064-21f3-961749l5u889,0.0,0.0,970,1000,15.1,41.17,956,989,Cyan,Unchanged,PRINTING,TRANSPARENT,0.91,PREFLIGHT_OK,2,2015-04-19 13:44:55,Magenta,Knockout,PRINTING,NORMAL,0.94,Yellow,Unchanged,LACK,NORMAL,0.04,Black,Unspecified,PRINTING,NORMAL,0.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80,0,10,1,F52,0.77,1,Freies_Format,Einseitig,angestrichen_neues_Profil,Poster
972h8xw9139de480udv85m3a,d39n24z2-58k0-6049-ta17-506p2t2893a5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/741r1k02-m502-05aj-9q1v-r905ww4m3018/content/741r1k02-m502-05aj-9q1v-r905ww4m3018,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/741r1k02-m502-05aj-9q1v-r905ww4m3018/content/741r1k02-m502-05aj-9q1v-r905ww4m3018,1,sohallihane11.pdf,16093a72-0c96-5293-0k42-e46a7529xs95,97847k83-a647-0ed4-oc9i-cvq8488q08nc,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/x68chj29-w3p6-2249-51r7-182324d1f628/thumbs/x68chj29-w3p6-2249-51r7-182324d1f628,0.0,0.0,594,841,15.1,41.17,583,828,Cyan,Knockout,LINE,UNSPECIFIED,0.66,PREFLIGHT_OK,2,2019-01-29 08:34:21,Magenta,Knockout,LINE,OPAQUE,0.78,Yellow,Knockout,LACK,OPAQUE,0.07,Black,Overprint,PRINTING,UNSPECIFIED,0.61,24_Karat,0.04,0.06,0.03,0.0,Unchanged,LINE,TRANSPARENT,0.57,78,0,11,1.4,F78,0.72,1,DIN_A1_Hoch,Einseitig,gestrichen_altes_Profil,Poster
932w9ta3282zp442hee68k2s,a57j66r5-43b3-0310-xa21-576r2c3662i5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/451u9h93-u291-12ky-7w1p-e400ja3r5902/content/451u9h93-u291-12ky-7w1p-e400ja3r5902,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/451u9h93-u291-12ky-7w1p-e400ja3r5902/content/451u9h93-u291-12ky-7w1p-e400ja3r5902,2,elenoir12.pdf,68260l78-5f07-6631-7i48-k08l2448fq99,16207n31-e393-9op2-ij8f-yri7630r14zo,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/h71six76-r8m4-2922-95t2-482194l5u124/thumbs/h71six76-r8m4-2922-95t2-482194l5u124,0.0,0.0,841,594,15.1,32.1,826,580,Black,Unspecified,PRINTING,NORMAL,0.88,PREFLIGHT_OK,2,2018-05-10 03:32:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24_Karat,0.01,0.04,0.03,0.0,Overprint,PRINTING,NORMAL,0.89,73,0,11,1.4,F47,0.72,1,DIN_A0_Hoch,Einseitig,angestrichen_altes_Profil,Poster
658i4tq6462qe331ond90n5b,x30l79f0-31m8-5068-rj96-563j8q4335p2,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/721k9f71-z747-15mt-2k9a-v839ra7o1671/content/721k9f71-z747-15mt-2k9a-v839ra7o1671,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/721k9f71-z747-15mt-2k9a-v839ra7o1671/content/721k9f71-z747-15mt-2k9a-v839ra7o1671,2,btroubridge13.pdf,81518c65-0v63-8242-1d97-m72u4210uz53,08248d21-w064-2sy5-lz3c-qum5791n52ra,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/n18eyn23-m1o1-2656-13o4-986732s4y004/thumbs/n18eyn23-m1o1-2656-13o4-986732s4y004,0.0,0.0,932,789,15.1,32.1,919,778,Black,Overprint,LACK,NORMAL,0.33,PREFLIGHT_OK,1,2015-06-16 23:49:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,0,11,1.2,F52,0.42,2,Freies_Format,Doppelseitig,angestrichen_neues_Profil,Poster
089y8rb3426kj695gze37d5x,v61j64p9-58j9-2389-pk38-446h2f2609f5,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/086i6k12-r180-94kv-4h7n-g958jg7x5339/content/086i6k12-r180-94kv-4h7n-g958jg7x5339,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/086i6k12-r180-94kv-4h7n-g958jg7x5339/content/086i6k12-r180-94kv-4h7n-g958jg7x5339,2,cghiotto14.pdf,95170e65-4v31-0771-1f47-g35h4282ro73,35068i73-f875-6lk5-vb8m-wbj7714k28kv,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/m25jhf82-n4c8-3476-29q2-734594b3z845/thumbs/m25jhf82-n4c8-3476-29q2-734594b3z845,0.0,0.0,594,841,15.1,32.1,583,828,Black,Unchanged,PRINTING,OPAQUE,0.82,PREFLIGHT_OK,2,2015-11-01 14:21:28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,0,11,1.4,undefinde,0.91,1,DIN_A1_Hoch,Einseitig,gestrichen_neues_Profil,Poster
230h5fb5710he881dez40b7m,t17u28d8-33n5-7534-kq28-948x8b0053f9,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/762j1t41-i749-19rk-7b8p-s658xl5v2051/content/762j1t41-i749-19rk-7b8p-s658xl5v2051,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/762j1t41-i749-19rk-7b8p-s658xl5v2051/content/762j1t41-i749-19rk-7b8p-s658xl5v2051,2,rberringer15.pdf,10776b30-3e64-8534-5b42-b08d7249ir93,68988j79-m022-7re6-ri9a-nxe5943o99lm,PREFLIGHT _OK,tenants/47072f63-1c04-4044-9e56-e39f2373df73/products/f75che57-f6n1-9723-73t1-036334h5h618/thumbs/f75che57-f6n1-9723-73t1-036334h5h618,0.0,0.0,970,789,15.1,32.1,955,773,Black,Overprint,LINE,OPAQUE,0.37,PREFLIGHT_OK,2,2015-03-03 20:25:30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mint,0.04,0.02,0.01,0.0,Unchanged,PRINTING,OPAQUE,0.06,80,0,10,1.2,F52,0.22,2,Freies_Format,Doppelseitig,angestrichen_neues_Profil,Poster
